727960	61.4657
727988	62.43615
728019	63.08188
728049	63.81422
728080	64.34198
728110	64.77143
728141	65.06291
728172	65.31961
728202	65.69879
728233	66.13605
728263	66.49459
728294	67.21296
728325	68.225
728353	68.34474
728384	68.40318
728414	68.53049
728445	68.80637
728475	68.9026
728506	68.98787
728537	68.89005
728567	69.14629
728598	69.16594
728628	69.17445
728659	69.51783
728690	69.4373
728718	69.52142
728749	69.76449
728779	69.65685
728810	69.47234
728840	69.40008
728871	69.35182
728902	69.29554
728932	69.30182
728963	69.40023
728993	69.65087
729024	69.57456
729055	69.73559
729084	69.79208
729115	69.82283
729145	69.95229
729176	69.98947
729206	70.04626
729237	70.05495
729268	69.8915
729298	69.66215
729329	69.60001
729359	69.51128
729390	69.48852
729421	69.52558
729449	69.44367
729480	69.40821
729510	69.36079
729541	69.15502
729571	68.99295
729602	68.6749
729633	68.74457
729663	68.92427
729694	68.92028
729724	68.7739
729755	68.46174
729786	68.22396
729814	67.95921
729845	67.52009
729875	67.23221
729906	67.05412
729936	66.68785
729967	66.37471
729998	66.04995
730028	65.72104
730059	65.32227
730089	65.0118
730120	64.64873
730151	64.46033
730179	64.3721
730210	64.11655
730240	63.73307
730271	63.6171
730301	63.13242
730332	62.90124
730363	62.67343
730393	62.51625
730424	62.52365
730454	62.41711
730485	62.24586
730516	62.22684
730545	62.22036
730576	62.21438
730606	62.0945
730637	62.08736
730667	61.97502
730698	62.03732
730729	62.13365
730759	62.16327
730790	62.15879
730820	62.08161
730851	62.08071
730882	61.79403
730910	61.75465
730941	61.5542
730971	61.27197
731002	60.85269
731032	60.425
731063	59.90332
731094	59.44167
731124	59.15219
731155	59.04412
731185	58.80309
731216	58.47197
731247	58.53867
731275	58.50595
731306	58.66978
731336	58.40807
731367	57.99303
731397	57.82171
731428	57.92408
731459	58.38917
731489	58.38642
731520	58.39475
731550	58.04349
731581	57.74531
731612	57.58456
731640	57.4989
731671	57.3561
731701	57.23404
731732	57.02592
731762	56.82802
731793	57.04048
731824	57.11693
731854	57.12568
731885	57.07853
731915	56.90382
731946	57.06523
731977	57.28868
732006	56.97787
732037	56.92406
732067	56.96781
732098	57.05366
732128	57.2373
732159	57.40678
732190	57.52122
732220	57.41045
732251	57.47699
732281	57.62134
732312	57.61194
732343	57.73283
732371	57.85811
732402	57.96214
732432	57.74306
732463	57.77587
732493	57.83137
732524	57.62966
732555	57.76744
732585	57.9476
732616	57.9762
732646	57.97246
732677	57.81876
732708	57.88394
732736	58.03001
732767	58.25515
732797	58.30809
732828	58.4059
732858	58.26696
732889	58.26824
732920	58.22576
732950	58.15558
732981	58.12839
733011	58.14716
733042	58.34444
733073	58.32333
733101	58.42564
733132	58.48148
733162	58.47681
733193	58.51759
733223	57.95805
733254	57.34049
733285	57.18545
733315	57.15486
733346	56.78859
733376	56.56393
733407	56.26703
733438	55.42866
733467	55.14607
733498	55.09293
733528	54.6377
733559	54.17782
733589	53.5492
733620	53.01144
733651	52.90626
733681	52.58195
733712	54.59117
733742	54.00066
733773	48.28448
733804	42.55713
733832	41.8704
733863	41.80593
733893	44.61974
733924	44.53085
733954	41.26103
733985	41.12388
734016	41.07481
734046	41.2303
734077	41.3686
734107	41.57481
734138	41.4785
734169	41.55074
734197	41.59568
734228	41.17586
734258	40.92723
734289	41.25945
