727960	1.551275
727988	1.700245
728019	2.127232
728049	2.036968
728080	1.836301
728110	1.717028
728141	1.826983
728172	1.740364
728202	1.672231
728233	1.497222
728263	1.555586
728294	1.395019
728325	1.479652
728353	1.44602
728384	1.453704
728414	1.547803
728445	1.619677
728475	1.60771
728506	1.402254
728537	1.113851
728567	1.134668
728598	1.110727
728628	1.133102
728659	1.160249
728690	1.115216
728718	1.122487
728749	1.027814
728779	0.9822795
728810	1.069225
728840	0.9302966
728871	0.7483291
728902	0.8508808
728932	0.7478139
728963	0.7508611
728993	0.7594943
729024	0.6825079
729055	0.6407038
729084	0.633669
729115	0.5698116
729145	0.5035866
729176	0.4496193
729206	0.4860793
729237	0.4467589
729268	0.5825938
729298	0.5076309
729329	0.5405665
729359	0.5446787
729390	0.4977893
729421	0.4352433
729449	0.4141823
729480	0.4329439
729510	0.3921902
729541	0.3513387
729571	0.3674196
729602	0.3223779
729633	0.2937536
729663	0.3026696
729694	0.2571113
729724	0.3319767
729755	0.3066637
729786	0.3429996
729814	0.2948829
729845	0.2939717
729875	0.2558983
729906	0.2892017
729936	0.2789356
729967	0.222637
729998	0.2346968
730028	0.2552061
730059	0.230203
730089	0.1913152
730120	0.1894464
730151	0.1544328
730179	0.1508232
730210	0.143407
730240	0.119635
730271	0.1370355
730301	0.139024
730332	0.1155661
730363	0.1205865
730393	0.1155087
730424	0.1137716
730454	0.1094827
730485	0.1619009
730516	0.09430043
730545	0.08294834
730576	0.07071651
730606	0.06674057
730637	0.07968963
730667	0.077892
730698	0.07045725
730729	0.08311135
730759	0.0747526
730790	0.0629802
730820	0.07156059
730851	0.08226503
730882	0.08564901
730910	0.08194123
730941	0.07988962
730971	0.07653459
731002	0.07769423
731032	0.08186006
731063	0.08812812
731094	0.106911
731124	0.09562948
731155	0.08074475
731185	0.07742845
731216	0.07622429
731247	0.075942
731275	0.07004594
731306	0.07596542
731336	0.06962695
731367	0.06330481
731397	0.05810613
731428	0.06212194
731459	0.06789647
731489	0.0690622
731520	0.06570091
731550	0.06409528
731581	0.06592274
731612	0.07049341
731640	0.0751537
731671	0.06635136
731701	0.06031374
731732	0.05968841
731762	0.05768005
731793	0.0520774
731824	0.0543887
731854	0.04433532
731885	0.0456087
731915	0.04634967
731946	0.05407062
731977	0.04453798
732006	0.04847035
732037	0.04539647
732067	0.04869037
732098	0.0526062
732128	0.04703211
732159	0.03767651
732190	0.04457937
732220	0.04794706
732251	0.04121648
732281	0.04212104
732312	0.04094289
732343	0.03786632
732371	0.04286378
732402	0.04597594
732432	0.03882477
732463	0.0415226
732493	0.05570598
732524	0.05284184
732555	0.05383862
732585	0.05373753
732616	0.04970933
732646	0.05699331
732677	0.06401671
732708	0.04989948
732736	0.04836684
732767	0.0481702
732797	0.04601953
732828	0.04668851
732858	0.04978699
732889	0.04440814
732920	0.05027331
732950	0.04508462
732981	0.04045237
733011	0.03875974
733042	0.04265249
733073	0.05011365
733101	0.05923774
733132	0.06127466
733162	0.05613708
733193	0.0582908
733223	0.06865412
733254	0.0738303
733285	0.09481715
733315	0.1222007
733346	0.1269229
733376	0.108906
733407	0.1496323
733438	0.1236317
733467	0.111569
733498	0.1134836
733528	0.1177616
733559	0.1182816
733589	0.1098217
733620	0.1204174
733651	0.1152556
733681	0.1341537
733712	0.1172501
733742	0.1086954
733773	0.1133614
733804	0.1396533
733832	0.1434799
733863	0.1775629
733893	0.1759072
733924	0.1728069
733954	0.1069321
733985	0.09854736
734016	0.09903745
734046	0.08584592
734077	0.0760684
734107	0.106348
734138	0.1054139
734169	0.08726572
734197	0.08075645
734228	0.08866835
734258	0.09704243
734289	0.07538437
